datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-08-29T00:00:00+08:00,45.5,45.5,43.4,43.95,27014,,,,,,,,,
2025-09-01T00:00:00+08:00,43.5,43.5,43.5,43.5,5000,,,,,,,,,
2025-09-02T00:00:00+08:00,43.5,43.5,43.5,43.5,3001,,,,,,,,,
2025-09-03T00:00:00+08:00,44.45,44.45,44.45,44.45,6000,,,,,,,,,
2025-09-04T00:00:00+08:00,43.6,44.5,43.5,43.5,12030,,,,,,,,,
2025-09-05T00:00:00+08:00,43.55,43.55,43.55,43.55,3000,,,,,,,,,
2025-09-08T00:00:00+08:00,43.55,44.45,43.55,44.45,4000,,,,,,,,,
2025-09-09T00:00:00+08:00,44.45,44.45,43.55,43.55,4006,,,,,,,,,
2025-09-10T00:00:00+08:00,43.55,43.65,43.55,43.6,12454,,,,,,,,,
2025-09-11T00:00:00+08:00,44.5,44.5,43.9,43.9,7000,,,,,,,,,
2025-09-12T00:00:00+08:00,44.0,44.0,43.9,44.0,10005,,,,,,,,,
2025-09-15T00:00:00+08:00,43.5,43.5,43.5,43.5,1010,,,,,,,,,
2025-09-16T00:00:00+08:00,43.6,43.6,43.35,43.5,14100,,,,,,,,,
2025-09-17T00:00:00+08:00,44.0,44.0,43.95,43.95,9205,,,,,,,,,
2025-09-18T00:00:00+08:00,43.9,43.9,43.45,43.45,27000,,,,,,,,,
2025-09-19T00:00:00+08:00,43.45,43.6,43.45,43.55,12679,,,,,,,,,
2025-09-22T00:00:00+08:00,43.6,43.7,43.4,43.7,12020,,,,,,,,,
2025-09-23T00:00:00+08:00,43.4,43.95,43.35,43.5,18359,,,,,,,,,
2025-09-24T00:00:00+08:00,43.55,43.55,43.5,43.5,2100,,,,,,,,,
2025-09-25T00:00:00+08:00,43.4,43.45,43.35,43.45,9020,,,,,,,,,
2025-09-26T00:00:00+08:00,43.25,43.5,43.15,43.5,6000,,,,,,,,,
2025-09-30T00:00:00+08:00,43.5,43.5,43.45,43.45,2020,,,,,,,,,
2025-10-01T00:00:00+08:00,43.5,43.85,43.5,43.85,4200,,,,,,,,,
2025-10-02T00:00:00+08:00,43.55,43.55,43.5,43.55,7000,,,,,,,,,
2025-10-03T00:00:00+08:00,43.55,43.6,43.45,43.5,12106,,,,,,,,,
2025-10-07T00:00:00+08:00,43.65,43.65,43.35,43.4,4342,,,,,,,,,
2025-10-08T00:00:00+08:00,43.4,43.4,43.25,43.25,9082,,,,,,,,,
2025-10-09T00:00:00+08:00,43.35,43.95,43.25,43.3,16094,,,,,,,,,
2025-10-13T00:00:00+08:00,43.2,43.4,42.65,43.4,32040,,,,,,,,,
2025-10-14T00:00:00+08:00,43.2,44.15,43.1,43.15,26224,,,,,,,,,
2025-10-15T00:00:00+08:00,43.0,43.0,43.0,43.0,4821,,,,,,,,,
2025-10-16T00:00:00+08:00,43.1,43.1,42.5,42.55,31948,,,,,,,,,
2025-10-17T00:00:00+08:00,43.3,43.3,42.65,42.7,4000,,,,,,,,,
2025-10-20T00:00:00+08:00,42.7,42.7,42.7,42.7,5533,,,,,,,,,
2025-10-21T00:00:00+08:00,42.55,42.8,42.55,42.55,29043,,,,,,,,,
2025-10-22T00:00:00+08:00,42.7,42.7,42.5,42.6,26069,,,,,,,,,
2025-10-23T00:00:00+08:00,42.6,42.65,42.6,42.6,21020,,,,,,,,,
2025-10-27T00:00:00+08:00,42.6,43.0,42.2,42.3,35158,,,,,,,,,
2025-10-28T00:00:00+08:00,42.35,42.35,41.9,41.9,41068,,,,,,,,,
2025-10-29T00:00:00+08:00,42.3,42.3,41.9,42.0,24440,,,,,,,,,
2025-10-30T00:00:00+08:00,41.9,41.9,41.55,41.7,29095,,,,,,,,,
2025-10-31T00:00:00+08:00,41.75,41.85,41.45,41.7,16621,,,,,,,,,
2025-11-03T00:00:00+08:00,41.6,41.6,41.45,41.5,17003,,,,,,,,,
2025-11-04T00:00:00+08:00,41.45,41.45,41.3,41.45,21180,,,,,,,,,
2025-11-05T00:00:00+08:00,41.45,41.45,41.35,41.35,15433,,,,,,,,,
2025-11-06T00:00:00+08:00,41.4,41.4,41.3,41.3,27011,,,,,,,,,
2025-11-07T00:00:00+08:00,41.35,41.5,41.35,41.5,16030,,,,,,,,,
2025-11-10T00:00:00+08:00,41.55,41.6,41.5,41.55,34039,,,,,,,,,
2025-11-11T00:00:00+08:00,41.55,41.6,41.5,41.5,26050,,,,,,,,,
2025-11-12T00:00:00+08:00,42.05,42.05,41.55,41.7,25330,,,,,,,,,
2025-11-13T00:00:00+08:00,41.65,41.65,41.5,41.5,20453,,,,,,,,,
2025-11-14T00:00:00+08:00,41.5,41.55,41.25,41.25,19100,,,,,,,,,
2025-11-17T00:00:00+08:00,41.4,41.4,41.05,41.05,37281,0.0,0.0,-1000.0,0.0,0.0,-1000.0,0.0,0.0,-1000.0
2025-11-18T00:00:00+08:00,41.0,41.1,40.9,40.9,28050,2000.0,0.0,1000.0,2000.0,0.0,1000.0,2000.0,0.0,1000.0
2025-11-19T00:00:00+08:00,40.9,40.9,40.65,40.65,24951,-1000.0,0.0,0.0,-1000.0,0.0,0.0,-1000.0,0.0,0.0
2025-11-20T00:00:00+08:00,40.7,40.85,40.6,40.7,25524,0.0,0.0,1000.0,0.0,0.0,1000.0,0.0,0.0,1000.0
2025-11-21T00:00:00+08:00,40.7,40.7,40.5,40.5,16325,,,,,,,,,
2025-11-24T00:00:00+08:00,40.65,40.65,40.55,40.6,18228,,,,,,,,,
2025-11-25T00:00:00+08:00,40.6,40.7,40.6,40.65,16075,,,,,,,,,
2025-11-26T00:00:00+08:00,41.0,41.25,41.0,41.0,19528,,,,,,,,,
2025-11-27T00:00:00+08:00,40.95,41.0,40.85,40.9,11220,,,,,,,,,
