datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y
2025-09-11T00:00:00+08:00,21.5,21.5,20.9,20.9,674453,,,,,,
2025-09-12T00:00:00+08:00,21.0,21.2,20.75,20.85,332736,,,,,,
2025-09-15T00:00:00+08:00,20.85,21.0,20.65,20.85,216964,,,,,,
2025-09-16T00:00:00+08:00,20.9,21.3,20.8,21.25,221298,,,,,,
2025-09-17T00:00:00+08:00,21.25,22.1,21.25,21.55,346496,,,,,,
2025-09-18T00:00:00+08:00,21.8,22.25,21.7,22.1,1035640,,,,,,
2025-09-19T00:00:00+08:00,22.1,22.8,22.0,22.55,1087591,,,,,,
2025-09-22T00:00:00+08:00,22.95,24.15,22.8,23.0,2724121,,,,,,
2025-09-23T00:00:00+08:00,23.05,23.15,22.6,22.75,645891,,,,,,
2025-09-24T00:00:00+08:00,23.15,23.15,22.55,22.85,355810,,,,,,
2025-09-25T00:00:00+08:00,23.0,23.75,22.7,22.7,763103,,,,,,
2025-09-26T00:00:00+08:00,22.95,22.95,22.1,22.2,419078,,,,,,
2025-09-30T00:00:00+08:00,22.35,22.4,22.05,22.05,223678,,,,,,
2025-10-01T00:00:00+08:00,22.3,22.4,21.85,22.0,292383,,,,,,
2025-10-02T00:00:00+08:00,22.0,22.15,21.75,22.0,324417,,,,,,
2025-10-03T00:00:00+08:00,22.1,22.1,21.75,22.05,216239,,,,,,
2025-10-07T00:00:00+08:00,22.3,22.45,21.9,22.3,350151,,,,,,
2025-10-08T00:00:00+08:00,22.25,22.3,22.0,22.0,156777,,,,,,
2025-10-09T00:00:00+08:00,22.2,22.45,22.1,22.35,320678,,,,,,
2025-10-13T00:00:00+08:00,22.0,22.0,21.25,21.65,309032,,,,,,
2025-10-14T00:00:00+08:00,22.0,22.0,21.25,21.3,298101,,,,,,
2025-10-15T00:00:00+08:00,21.35,21.85,21.1,21.85,178072,,,,,,
2025-10-16T00:00:00+08:00,21.45,21.8,21.45,21.6,287410,,,,,,
2025-10-17T00:00:00+08:00,21.6,22.5,21.6,22.25,610824,,,,,,
2025-10-20T00:00:00+08:00,22.35,23.45,22.25,23.45,1497925,,,,,,
2025-10-21T00:00:00+08:00,24.0,24.05,23.2,23.3,1357888,,,,,,
2025-10-22T00:00:00+08:00,23.35,23.75,23.3,23.6,530597,,,,,,
2025-10-23T00:00:00+08:00,23.6,23.8,23.25,23.45,355005,,,,,,
2025-10-27T00:00:00+08:00,23.6,23.8,23.35,23.75,490755,,,,,,
2025-10-28T00:00:00+08:00,23.95,23.95,23.2,23.25,351749,,,,,,
2025-10-29T00:00:00+08:00,23.1,23.4,23.0,23.2,375920,,,,,,
2025-10-30T00:00:00+08:00,23.2,23.2,22.65,22.9,410671,,,,,,
2025-10-31T00:00:00+08:00,22.8,22.8,22.45,22.55,362072,,,,,,
2025-11-03T00:00:00+08:00,22.95,23.4,22.55,22.6,480717,,,,,,
2025-11-04T00:00:00+08:00,22.7,22.7,21.65,21.65,1718702,,,,,,
2025-11-05T00:00:00+08:00,21.4,21.5,21.05,21.1,489399,,,,,,
2025-11-06T00:00:00+08:00,21.2,21.25,21.0,21.05,334733,,,,,,
2025-11-07T00:00:00+08:00,21.0,21.0,20.75,21.0,311958,,,,,,
2025-11-10T00:00:00+08:00,20.75,20.9,20.5,20.8,342984,,,,,,
2025-11-11T00:00:00+08:00,20.65,21.15,20.65,20.7,332020,,,,,,
2025-11-12T00:00:00+08:00,20.7,21.2,20.7,21.1,296457,,,,,,
2025-11-13T00:00:00+08:00,21.1,21.3,21.0,21.3,300610,,,,,,
2025-11-14T00:00:00+08:00,21.25,21.25,20.95,20.95,234186,,,,,,
2025-11-17T00:00:00+08:00,20.95,21.2,20.35,20.4,355862,-200876.0,0.0,-5380.0,-200876.0,0.0,-5380.0
2025-11-18T00:00:00+08:00,20.2,20.45,19.9,19.9,430646,-69000.0,0.0,-10017.0,-69000.0,0.0,-10017.0
2025-11-19T00:00:00+08:00,19.95,20.1,19.7,19.75,261365,-48000.0,0.0,1217.0,-48000.0,0.0,1217.0
2025-11-20T00:00:00+08:00,19.8,20.2,19.75,20.0,118158,-6000.0,0.0,1600.0,-6000.0,0.0,1600.0
2025-11-21T00:00:00+08:00,20.05,20.05,19.6,19.65,184000,,,,,,
