datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y
2025-09-17T00:00:00+08:00,11.45,11.55,11.3,11.3,1064313,,,,,,
2025-09-18T00:00:00+08:00,11.4,11.4,11.2,11.25,1352468,,,,,,
2025-09-19T00:00:00+08:00,11.25,11.25,11.0,11.0,2645512,,,,,,
2025-09-22T00:00:00+08:00,11.05,11.15,11.0,11.1,931437,,,,,,
2025-09-23T00:00:00+08:00,11.1,11.2,11.0,11.15,1428165,,,,,,
2025-09-24T00:00:00+08:00,11.2,11.35,11.05,11.15,638763,,,,,,
2025-09-25T00:00:00+08:00,11.2,11.3,11.1,11.15,642294,,,,,,
2025-09-26T00:00:00+08:00,11.15,11.2,11.05,11.05,665619,,,,,,
2025-09-30T00:00:00+08:00,11.05,11.3,11.05,11.1,1222978,,,,,,
2025-10-01T00:00:00+08:00,11.1,11.15,10.95,11.05,1272845,,,,,,
2025-10-02T00:00:00+08:00,11.1,11.1,10.95,11.0,764727,,,,,,
2025-10-03T00:00:00+08:00,11.05,11.05,10.85,10.85,2277798,,,,,,
2025-10-07T00:00:00+08:00,10.85,10.95,10.8,10.85,1044873,,,,,,
2025-10-08T00:00:00+08:00,10.85,11.0,10.85,10.9,696682,,,,,,
2025-10-09T00:00:00+08:00,10.9,11.0,10.85,10.9,1254164,,,,,,
2025-10-13T00:00:00+08:00,10.8,10.9,10.7,10.85,1334781,,,,,,
2025-10-14T00:00:00+08:00,10.85,10.95,10.6,10.6,1780845,,,,,,
2025-10-15T00:00:00+08:00,10.7,10.7,10.55,10.55,1530466,,,,,,
2025-10-16T00:00:00+08:00,10.6,10.7,10.55,10.6,1001874,,,,,,
2025-10-17T00:00:00+08:00,10.65,10.75,10.55,10.55,724808,,,,,,
2025-10-20T00:00:00+08:00,10.6,10.7,10.5,10.55,1493159,,,,,,
2025-10-21T00:00:00+08:00,10.65,10.7,10.55,10.65,970042,,,,,,
2025-10-22T00:00:00+08:00,10.65,10.75,10.6,10.7,717545,,,,,,
2025-10-23T00:00:00+08:00,10.7,10.75,10.65,10.7,661159,,,,,,
2025-10-27T00:00:00+08:00,10.75,10.75,10.6,10.65,1096657,,,,,,
2025-10-28T00:00:00+08:00,10.65,10.7,10.55,10.6,1044291,,,,,,
2025-10-29T00:00:00+08:00,10.6,10.65,10.55,10.6,1180826,,,,,,
2025-10-30T00:00:00+08:00,10.7,10.8,10.65,10.7,1255262,,,,,,
2025-10-31T00:00:00+08:00,10.7,11.1,10.7,11.0,3159318,,,,,,
2025-11-03T00:00:00+08:00,11.0,11.0,10.65,10.7,2172729,,,,,,
2025-11-04T00:00:00+08:00,10.7,10.8,10.55,10.65,1811474,,,,,,
2025-11-05T00:00:00+08:00,10.65,10.65,10.5,10.65,1342948,,,,,,
2025-11-06T00:00:00+08:00,10.6,10.9,10.6,10.85,748952,,,,,,
2025-11-07T00:00:00+08:00,10.85,10.9,10.7,10.85,771091,,,,,,
2025-11-10T00:00:00+08:00,10.85,11.05,10.8,10.85,1172384,,,,,,
2025-11-11T00:00:00+08:00,10.8,10.95,10.7,10.8,1009615,,,,,,
2025-11-12T00:00:00+08:00,10.85,11.0,10.8,10.95,944117,,,,,,
2025-11-13T00:00:00+08:00,11.0,11.15,10.95,11.05,1544331,,,,,,
2025-11-14T00:00:00+08:00,11.1,11.1,10.9,10.9,1055858,,,,,,
2025-11-17T00:00:00+08:00,10.9,10.95,10.65,10.7,1873932,-565224.0,0.0,-55000.0,-565224.0,0.0,-55000.0
2025-11-18T00:00:00+08:00,10.65,10.65,10.55,10.55,1740704,-777000.0,0.0,-11001.0,-777000.0,0.0,-11001.0
2025-11-19T00:00:00+08:00,10.6,10.6,10.4,10.45,1787146,-923000.0,0.0,-10670.0,-923000.0,0.0,-10670.0
2025-11-20T00:00:00+08:00,10.5,10.65,10.5,10.6,662795,-65000.0,0.0,2994.0,-65000.0,0.0,2994.0
2025-11-21T00:00:00+08:00,10.6,10.65,10.4,10.45,856000,,,,,,
