datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y
2025-08-13T00:00:00+08:00,14.9,15.05,14.65,14.9,453779,,,,,,
2025-08-14T00:00:00+08:00,14.8,15.4,14.7,15.4,658628,,,,,,
2025-08-15T00:00:00+08:00,15.3,15.6,15.15,15.5,404857,,,,,,
2025-08-18T00:00:00+08:00,15.55,15.6,15.25,15.5,521918,,,,,,
2025-08-19T00:00:00+08:00,15.5,15.5,15.35,15.4,193680,,,,,,
2025-08-20T00:00:00+08:00,15.35,15.35,15.15,15.2,198223,,,,,,
2025-08-21T00:00:00+08:00,15.2,15.45,15.2,15.25,175374,,,,,,
2025-08-22T00:00:00+08:00,15.3,15.5,15.1,15.4,176320,,,,,,
2025-08-25T00:00:00+08:00,15.45,15.45,15.15,15.15,171935,,,,,,
2025-08-26T00:00:00+08:00,15.2,15.25,15.1,15.15,128759,,,,,,
2025-08-27T00:00:00+08:00,15.15,15.25,15.15,15.2,101988,,,,,,
2025-08-28T00:00:00+08:00,15.25,15.35,15.25,15.35,132092,,,,,,
2025-08-29T00:00:00+08:00,15.4,15.4,15.3,15.3,123671,,,,,,
2025-09-01T00:00:00+08:00,15.3,15.3,15.0,15.1,148211,,,,,,
2025-09-02T00:00:00+08:00,15.1,15.15,15.0,15.1,95283,,,,,,
2025-09-03T00:00:00+08:00,15.1,15.2,15.05,15.05,62248,,,,,,
2025-09-04T00:00:00+08:00,15.2,15.2,15.1,15.15,163676,,,,,,
2025-09-05T00:00:00+08:00,15.15,15.2,15.05,15.15,73748,,,,,,
2025-09-08T00:00:00+08:00,15.1,15.25,14.8,15.15,376497,,,,,,
2025-09-09T00:00:00+08:00,15.0,15.15,14.85,15.15,280643,,,,,,
2025-09-10T00:00:00+08:00,15.0,15.0,14.8,14.8,229229,,,,,,
2025-09-11T00:00:00+08:00,14.8,14.8,14.45,14.5,428800,,,,,,
2025-09-12T00:00:00+08:00,14.55,14.75,14.55,14.7,105170,,,,,,
2025-09-15T00:00:00+08:00,14.7,14.7,14.45,14.5,168834,,,,,,
2025-09-16T00:00:00+08:00,14.5,14.7,14.4,14.65,287071,,,,,,
2025-09-17T00:00:00+08:00,14.6,15.1,14.6,14.7,270310,,,,,,
2025-09-18T00:00:00+08:00,14.8,14.95,14.7,14.8,154867,,,,,,
2025-09-19T00:00:00+08:00,14.8,14.9,14.7,14.8,115003,,,,,,
2025-09-22T00:00:00+08:00,14.85,14.95,14.75,14.85,209732,,,,,,
2025-09-23T00:00:00+08:00,14.85,15.05,14.8,14.9,473619,,,,,,
2025-09-24T00:00:00+08:00,14.9,15.05,14.9,15.0,175939,,,,,,
2025-09-25T00:00:00+08:00,15.05,15.35,15.05,15.1,277392,,,,,,
2025-09-26T00:00:00+08:00,15.2,15.2,14.8,14.85,190428,,,,,,
2025-09-30T00:00:00+08:00,14.85,15.0,14.85,14.9,101586,,,,,,
2025-10-01T00:00:00+08:00,15.0,15.0,14.8,14.85,104344,,,,,,
2025-10-02T00:00:00+08:00,14.85,14.85,14.75,14.8,72440,,,,,,
2025-10-03T00:00:00+08:00,14.85,14.9,14.8,14.8,121671,,,,,,
2025-10-07T00:00:00+08:00,14.8,15.0,14.7,14.9,161524,,,,,,
2025-10-08T00:00:00+08:00,14.9,15.05,14.9,15.05,183652,,,,,,
2025-10-09T00:00:00+08:00,15.1,15.2,15.1,15.15,205385,,,,,,
2025-10-13T00:00:00+08:00,14.85,15.15,14.85,15.05,148791,,,,,,
2025-10-14T00:00:00+08:00,15.1,15.3,15.0,15.3,300334,,,,,,
2025-10-15T00:00:00+08:00,15.4,15.4,15.2,15.25,131741,,,,,,
2025-10-16T00:00:00+08:00,15.25,15.4,15.2,15.35,193133,,,,,,
2025-10-17T00:00:00+08:00,15.35,15.5,15.3,15.35,171670,,,,,,
2025-10-20T00:00:00+08:00,15.25,15.45,15.2,15.35,42362,,,,,,
2025-10-21T00:00:00+08:00,15.45,15.45,15.2,15.3,86724,,,,,,
2025-10-22T00:00:00+08:00,15.3,15.45,15.3,15.4,135746,,,,,,
2025-10-23T00:00:00+08:00,15.4,15.5,15.35,15.45,126551,,,,,,
2025-10-27T00:00:00+08:00,15.3,15.5,15.2,15.45,181173,,,,,,
2025-10-28T00:00:00+08:00,15.45,15.45,15.3,15.35,49020,,,,,,
2025-10-29T00:00:00+08:00,15.45,15.45,15.3,15.35,139697,,,,,,
2025-10-30T00:00:00+08:00,15.25,15.4,15.25,15.4,110004,,,,,,
2025-10-31T00:00:00+08:00,15.45,15.45,15.2,15.35,91000,,,,,,
2025-11-03T00:00:00+08:00,15.25,15.45,15.2,15.35,120291,,,,,,
2025-11-04T00:00:00+08:00,15.35,15.35,15.1,15.2,158917,,,,,,
2025-11-05T00:00:00+08:00,15.05,15.15,15.0,15.15,91597,,,,,,
2025-11-06T00:00:00+08:00,15.15,15.3,14.95,15.25,99296,,,,,,
2025-11-07T00:00:00+08:00,15.2,15.25,15.05,15.15,90976,,,,,,
2025-11-10T00:00:00+08:00,15.05,15.15,15.0,15.1,75588,,,,,,
2025-11-11T00:00:00+08:00,15.05,15.15,14.9,15.1,93119,,,,,,
2025-11-12T00:00:00+08:00,15.15,15.45,15.15,15.35,211804,,,,,,
2025-11-13T00:00:00+08:00,15.4,15.6,15.4,15.55,172450,,,,,,
2025-11-14T00:00:00+08:00,15.55,16.0,15.4,15.9,462829,,,,,,
2025-11-17T00:00:00+08:00,16.2,16.2,15.9,15.95,437473,4130.0,0.0,3000.0,4130.0,0.0,3000.0
2025-11-18T00:00:00+08:00,15.9,15.95,15.7,15.85,293516,-3000.0,0.0,15000.0,-3000.0,0.0,15000.0
2025-11-19T00:00:00+08:00,15.8,15.8,15.5,15.65,167673,-24000.0,0.0,-5000.0,-24000.0,0.0,-5000.0
2025-11-20T00:00:00+08:00,15.65,15.9,15.65,15.85,163344,-27000.0,0.0,2000.0,-27000.0,0.0,2000.0
2025-11-21T00:00:00+08:00,15.75,15.8,15.5,15.6,194000,,,,,,
