datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y
2025-09-22T00:00:00+08:00,8.31,8.31,8.31,8.31,200,,,,,,
2025-09-23T00:00:00+08:00,8.27,8.27,8.27,8.27,200,,,,,,
2025-09-24T00:00:00+08:00,8.35,8.35,8.35,8.35,200,,,,,,
2025-09-25T00:00:00+08:00,8.42,8.42,8.42,8.42,200,,,,,,
2025-09-26T00:00:00+08:00,8.36,8.36,8.36,8.36,200,,,,,,
2025-09-30T00:00:00+08:00,8.38,8.38,8.38,8.38,200,,,,,,
2025-10-01T00:00:00+08:00,8.39,8.39,8.39,8.39,200,,,,,,
2025-10-02T00:00:00+08:00,8.41,8.41,8.41,8.41,200,,,,,,
2025-10-03T00:00:00+08:00,8.42,8.42,8.42,8.42,200,,,,,,
2025-10-07T00:00:00+08:00,8.44,8.44,8.44,8.44,200,,,,,,
2025-10-08T00:00:00+08:00,8.4,8.4,8.4,8.4,200,,,,,,
2025-10-09T00:00:00+08:00,8.45,8.45,8.45,8.45,200,,,,,,
2025-10-13T00:00:00+08:00,8.18,8.19,8.17,8.19,400,,,,,,
2025-10-14T00:00:00+08:00,8.23,8.23,8.23,8.23,200,,,,,,
2025-10-15T00:00:00+08:00,8.19,8.19,8.19,8.19,200,,,,,,
2025-10-16T00:00:00+08:00,8.35,8.35,8.35,8.35,200,,,,,,
2025-10-17T00:00:00+08:00,8.36,8.36,8.36,8.36,200,,,,,,
2025-10-20T00:00:00+08:00,8.32,8.32,8.32,8.32,200,,,,,,
2025-10-21T00:00:00+08:00,8.44,8.44,8.44,8.44,200,,,,,,
2025-10-22T00:00:00+08:00,8.41,8.41,8.41,8.41,200,,,,,,
2025-10-23T00:00:00+08:00,8.4,8.4,8.4,8.4,200,,,,,,
2025-10-27T00:00:00+08:00,8.67,8.67,8.67,8.67,200,,,,,,
2025-10-28T00:00:00+08:00,8.67,8.7,8.67,8.7,300,,,,,,
2025-10-29T00:00:00+08:00,8.68,8.68,8.68,8.68,200,,,,,,
2025-10-30T00:00:00+08:00,8.71,8.71,8.71,8.71,200,,,,,,
2025-10-31T00:00:00+08:00,8.5,8.5,8.5,8.5,200,,,,,,
2025-11-03T00:00:00+08:00,8.45,8.45,8.45,8.45,200,,,,,,
2025-11-04T00:00:00+08:00,8.48,8.48,8.48,8.48,200,,,,,,
2025-11-05T00:00:00+08:00,8.37,8.44,8.37,8.44,300,,,,,,
2025-11-06T00:00:00+08:00,8.56,8.56,8.56,8.56,200,,,,,,
2025-11-07T00:00:00+08:00,8.53,8.53,8.53,8.53,200,,,,,,
2025-11-10T00:00:00+08:00,8.51,8.51,8.51,8.51,200,,,,,,
2025-11-11T00:00:00+08:00,8.5,8.5,8.5,8.5,200,,,,,,
2025-11-12T00:00:00+08:00,8.52,8.52,8.52,8.52,200,,,,,,
2025-11-13T00:00:00+08:00,8.59,8.59,8.59,8.59,200,,,,,,
2025-11-14T00:00:00+08:00,8.59,8.59,8.59,8.59,200,,,,,,
2025-11-17T00:00:00+08:00,8.46,8.46,8.46,8.46,200,,,,,,
2025-11-18T00:00:00+08:00,8.42,8.42,8.42,8.42,200,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-19T00:00:00+08:00,8.45,8.49,8.45,8.49,300,0.0,0.0,100.0,0.0,0.0,100.0
2025-11-20T00:00:00+08:00,8.51,8.51,8.51,8.51,200,,,,,,
2025-11-21T00:00:00+08:00,8.32,8.32,8.32,8.32,200,,,,,,
